Region,Date,New Cases,Estimated Effective R,95% CI Low,95% CI High
Marin,1/13/21,84,0.945044313,0.73713629,1.152952336
Marin,1/14/21,88,0.923568628,0.72276046,1.124376796
Marin,1/15/21,0,NA,NA,NA
Marin,1/16/21,249,0.883116051,0.766380226,0.999851877
Marin,1/17/21,106,0.865416795,0.688300699,1.042532891
Marin,1/18/21,58,0.850134221,0.612815961,1.08745248
Marin,1/19/21,64,0.837512042,0.613273913,1.061750172
Marin,1/20/21,35,0.827518405,0.526105804,1.128931006
Marin,1/21/21,82,0.81991428,0.623900971,1.015927588
Marin,1/22/21,91,0.814314801,0.628882272,0.999747331
Marin,1/23/21,34,0.810210225,0.507607293,1.112813157
Marin,1/24/21,20,0.807003536,0.41323541,1.200771662
Marin,1/25/21,59,0.804105432,0.575255353,1.032955511
Marin,1/26/21,52,0.801052363,0.557745409,1.044359318
Marin,1/27/21,49,0.797598513,0.547491474,1.047705552
Marin,1/28/21,42,0.793763162,0.524262711,1.063263613
Marin,1/29/21,68,0.7898041,0.578527961,1.001080239
Marin,1/30/21,59,0.786142153,0.559846076,1.012438229
Marin,1/31/21,124,0.783211018,0.627403847,0.939018188
Marin,2/1/21,0,NA,NA,NA
Marin,2/2/21,44,0.780463416,0.519353087,1.041573745
Marin,2/3/21,26,0.780572495,0.440866566,1.120278425
Marin,2/4/21,39,0.781422437,0.503898149,1.058946726
Marin,2/5/21,25,0.782841297,0.435890492,1.129792102
Marin,2/6/21,48,0.784739153,0.5340411,1.035437206
Marin,2/7/21,52,0.787085454,0.545856878,1.028314029
Marin,2/8/21,40,0.789852268,0.514318466,1.06538607
Marin,2/9/21,20,0.792963508,0.402518286,1.18340873
Marin,2/10/21,32,0.796295507,0.486965472,1.105625541
Marin,2/11/21,28,0.799728415,0.468316079,1.13114075
Marin,2/12/21,31,0.803196283,0.487533739,1.118858826
Marin,2/13/21,38,0.806705398,0.520961937,1.092448859
Marin,2/14/21,37,0.810308953,0.520070117,1.100547789
Marin,2/15/21,27,0.814067595,0.473499576,1.154635614
Marin,2/16/21,26,0.818011435,0.470096656,1.165926215
Marin,2/17/21,22,0.822126724,0.442928739,1.201324709
Marin,2/18/21,49,0.826345222,0.571597014,1.081093429
Marin,2/19/21,14,0.830525412,0.352677404,1.308373419
Marin,2/20/21,24,0.834440969,0.468598822,1.200283115
Marin,2/21/21,26,0.837797153,0.485570716,1.19002359
Marin,2/22/21,23,0.840283951,0.465194862,1.215373039
Marin,2/23/21,23,0.841624662,0.4661936,1.217055724
Marin,2/24/21,24,0.841617474,0.474046272,1.209188676
Marin,2/25/21,29,0.840161121,0.506019766,1.174302476
Marin,2/26/21,23,0.837255299,0.46263684,1.211873758
Marin,2/27/21,24,0.832982572,0.467123117,1.198842028
Marin,2/28/21,43,0.827480278,0.555009567,1.099950989
Marin,3/1/21,18,0.820922506,0.401338859,1.240506152
Marin,3/2/21,9,0.813533107,0.222595783,1.404470431
Marin,3/3/21,25,0.805655017,0.452770998,1.158539036
Marin,3/4/21,30,0.797809001,0.477146216,1.118471785
Marin,3/5/21,24,0.790681929,0.433637275,1.147726583
Marin,3/6/21,35,0.785021618,0.490316499,1.079726737
Marin,3/7/21,14,0.781489382,0.31628366,1.246695104
Marin,3/8/21,24,0.780548609,0.425322003,1.135775216
Marin,3/9/21,15,0.782415249,0.332240857,1.232589642
Marin,3/10/21,7,0.787081407,0.125422661,1.448740152
Marin,3/11/21,13,0.794379982,0.306433464,1.282326499
Marin,3/12/21,8,0.804059197,0.1775352,1.430583194
Marin,3/13/21,19,0.81580947,0.406139593,1.225479347
Marin,3/14/21,16,0.829235135,0.378635144,1.279835127
Marin,3/15/21,14,0.843788604,0.35723252,1.330344688
Marin,3/16/21,3,0.858742346,-0.206280478,1.92376517
Marin,3/17/21,11,0.873245187,0.312999158,1.433491216
Marin,3/18/21,9,0.886461424,0.261041406,1.511881441
Marin,3/19/21,7,0.897735149,0.182104997,1.613365302
Marin,3/20/21,6,0.906703086,0.127470538,1.685935633
Marin,3/21/21,29,0.913326993,0.557485644,1.269168342
Marin,3/22/21,25,0.917799761,0.532318215,1.303281307
Marin,3/23/21,6,0.920389689,0.126686844,1.714092533
Marin,3/24/21,13,0.921342869,0.380764441,1.461921297
Marin,3/25/21,12,0.920917013,0.355328727,1.4865053
Marin,3/26/21,12,0.919483141,0.350888772,1.48807751
Marin,3/27/21,15,0.91758116,0.406337912,1.428824409
Marin,3/28/21,26,0.915873674,0.525352806,1.306394543
Marin,3/29/21,15,0.915020808,0.395447938,1.434593678
Marin,3/30/21,6,0.915537372,0.078858017,1.752216727
Marin,3/31/21,11,0.917724168,0.294221358,1.541226977
Marin,4/1/21,13,0.921677026,0.338818943,1.50453511
Marin,4/2/21,11,0.927277519,0.279495183,1.575059855
Marin,4/3/21,14,0.93417527,0.347155796,1.521194744
Marin,4/4/21,9,0.941735868,0.184934553,1.698537182
Marin,4/5/21,5,0.949058253,-0.113465855,2.011582362
Marin,4/6/21,3,0.955126151,-0.499985155,2.410237458
Marin,4/7/21,9,0.959009222,0.116145906,1.801872538
Marin,4/8/21,13,0.960156324,0.232859513,1.687453135
Marin,4/9/21,16,0.95852315,0.273542333,1.643503967
Marin,4/10/21,17,0.954529682,0.255310065,1.653749299
Marin,4/11/21,10,0.948876014,-0.027587616,1.925339644
Marin,4/12/21,10,0.942314464,-0.098096057,1.982724985
Marin,4/13/21,10,0.935486263,-0.178820391,2.049792918
Marin,4/14/21,9,NA,NA,NA
Los Angeles,1/26/20,1,NA,NA,NA
Los Angeles,1/27/20,0,NA,NA,NA
Los Angeles,1/28/20,0,NA,NA,NA
Los Angeles,1/29/20,0,NA,NA,NA
Los Angeles,1/30/20,0,NA,NA,NA
Los Angeles,1/31/20,0,NA,NA,NA
Los Angeles,2/1/20,0,NA,NA,NA
Los Angeles,2/2/20,0,NA,NA,NA
Los Angeles,2/3/20,0,NA,NA,NA
Los Angeles,2/4/20,0,NA,NA,NA
Los Angeles,2/5/20,0,NA,NA,NA
Los Angeles,2/6/20,0,NA,NA,NA
Los Angeles,2/7/20,0,NA,NA,NA
Los Angeles,2/8/20,0,NA,NA,NA
Los Angeles,2/9/20,0,NA,NA,NA
Los Angeles,2/10/20,0,NA,NA,NA
Los Angeles,2/11/20,0,NA,NA,NA
Los Angeles,2/12/20,0,NA,NA,NA
Los Angeles,2/13/20,0,NA,NA,NA
Los Angeles,2/14/20,0,NA,NA,NA
Los Angeles,2/15/20,0,NA,NA,NA
Los Angeles,2/16/20,0,NA,NA,NA
Los Angeles,2/17/20,0,NA,NA,NA
Los Angeles,2/18/20,0,NA,NA,NA
Los Angeles,2/19/20,0,NA,NA,NA
Los Angeles,2/20/20,0,NA,NA,NA
Los Angeles,2/21/20,0,NA,NA,NA
Los Angeles,2/22/20,0,NA,NA,NA
Los Angeles,2/23/20,0,NA,NA,NA
Los Angeles,2/24/20,0,NA,NA,NA
Los Angeles,2/25/20,0,NA,NA,NA
Los Angeles,2/26/20,0,NA,NA,NA
Los Angeles,2/27/20,0,NA,NA,NA
Los Angeles,2/28/20,0,NA,NA,NA
Los Angeles,2/29/20,0,NA,NA,NA
Los Angeles,3/1/20,0,NA,NA,NA
Los Angeles,3/2/20,0,NA,NA,NA
Los Angeles,3/3/20,0,NA,NA,NA
Los Angeles,3/4/20,6,0.430325978,-0.096930301,0.957582257
Los Angeles,3/5/20,4,0.469233417,-0.204484838,1.142951671
Los Angeles,3/6/20,2,0.511128916,-0.48256403,1.504821861
Los Angeles,3/7/20,1,0.556152821,-0.908875955,2.021181597
Los Angeles,3/8/20,0,NA,NA,NA
Los Angeles,3/9/20,5,0.655084956,-0.055381328,1.365551241
Los Angeles,3/10/20,1,0.70832536,-0.943118524,2.359769243
Los Angeles,3/11/20,8,0.763452867,0.157431457,1.369474276
Los Angeles,3/12/20,4,0.819917842,-0.068082515,1.707918199
Los Angeles,3/13/20,8,0.877157121,0.227797393,1.526516849
Los Angeles,3/14/20,13,0.934639133,0.408876506,1.46040176
Los Angeles,3/15/20,16,0.991890357,0.503721384,1.480059329
Los Angeles,3/16/20,25,1.048485094,0.646992878,1.449977309
Los Angeles,3/17/20,50,1.103987753,0.812689678,1.395285828
Los Angeles,3/18/20,46,1.157857046,0.846850989,1.468863102
Los Angeles,3/19/20,41,1.209353301,0.872695289,1.546011314
Los Angeles,3/20/20,61,1.257509653,0.976071873,1.538947432
Los Angeles,3/21/20,59,1.301191962,1.010102529,1.592281394
Los Angeles,3/22/20,70,1.339225349,1.068111352,1.610339346
Los Angeles,3/23/20,115,1.370575453,1.156596576,1.584554331
Los Angeles,3/24/20,126,1.39450012,1.188300399,1.600699841
Los Angeles,3/25/20,137,1.410656249,1.211767012,1.609545486
Los Angeles,3/26/20,417,1.419111486,1.30477127,1.533451702
Los Angeles,3/27/20,249,1.420250869,1.272224139,1.568277599
Los Angeles,3/28/20,339,1.414652219,1.288038338,1.541266101
Los Angeles,3/29/20,332,1.403000541,1.275586975,1.530414107
Los Angeles,3/30/20,338,1.386099668,1.260585004,1.511614332
Los Angeles,3/31/20,537,1.364919385,1.266104585,1.463734186
Los Angeles,4/1/20,507,1.34062334,1.23983616,1.44141052
Los Angeles,4/2/20,527,1.314538448,1.216648613,1.412428283
Los Angeles,4/3/20,521,1.28808477,1.190628438,1.385541102
Los Angeles,4/4/20,711,1.262689163,1.180090963,1.345287364
Los Angeles,4/5/20,663,1.239677741,1.154924713,1.32443077
Los Angeles,4/6/20,420,1.220168715,1.114525103,1.325812326
Los Angeles,4/7/20,550,1.204986484,1.11324454,1.296728427
Los Angeles,4/8/20,620,1.194615464,1.108580191,1.280650738
Los Angeles,4/9/20,425,1.189168866,1.085491102,1.29284663
Los Angeles,4/10/20,475,1.188359001,1.090323081,1.28639492
Los Angeles,4/11/20,443,1.191499589,1.089850599,1.293148579
Los Angeles,4/12/20,319,1.197549128,1.077458526,1.317639731
Los Angeles,4/13/20,228,1.20519699,1.062695641,1.347698339
Los Angeles,4/14/20,627,1.212983624,1.126774989,1.299192259
Los Angeles,4/15/20,449,1.219431766,1.117287879,1.321575654
Los Angeles,4/16/20,358,1.223178305,1.10861119,1.337745421
Los Angeles,4/17/20,537,1.223148219,1.129605734,1.316690704
Los Angeles,4/18/20,630,1.21873996,1.132533117,1.304946803
Los Angeles,4/19/20,320,1.209979501,1.089456322,1.33050268
Los Angeles,4/20/20,1475,1.197552759,1.141704712,1.253400806
Los Angeles,4/21/20,1324,1.182657688,1.124078636,1.241236739
Los Angeles,4/22/20,1295,1.166687598,1.107857536,1.22551766
Los Angeles,4/23/20,1073,1.150869493,1.086679084,1.215059902
Los Angeles,4/24/20,1037,1.136019256,1.071146781,1.200891731
Los Angeles,4/25/20,562,1.122470358,1.034875968,1.210064748
Los Angeles,4/26/20,421,1.110194895,1.009544475,1.210845314
Los Angeles,4/27/20,889,1.098997452,1.030083921,1.167910984
Los Angeles,4/28/20,559,1.088703159,1.002205189,1.17520113
Los Angeles,4/29/20,1509,1.079244686,1.026827649,1.131661722
Los Angeles,4/30/20,697,1.070641187,0.993823229,1.147459145
Los Angeles,5/1/20,1033,1.062934344,1.000061908,1.125806781
Los Angeles,5/2/20,679,1.05615701,0.978855737,1.133458283
Los Angeles,5/3/20,768,1.050354917,0.977870479,1.122839355
Los Angeles,5/4/20,555,1.045630263,0.96055565,1.130704876
Los Angeles,5/5/20,1598,1.04215741,0.992103765,1.092211056
Los Angeles,5/6/20,829,1.040124395,0.970698285,1.109550506
Los Angeles,5/7/20,783,1.039637316,0.968217701,1.111056931
Los Angeles,5/8/20,869,1.040651363,0.972824743,1.108477984
Los Angeles,5/9/20,901,1.042973711,0.976288167,1.109659255
Los Angeles,5/10/20,480,1.046325648,0.9548153,1.137835996
Los Angeles,5/11/20,581,1.050433968,0.967093933,1.133774003
Los Angeles,5/12/20,922,1.05511071,0.988806531,1.121414889
Los Angeles,5/13/20,1248,1.060278388,1.003148946,1.117407829
Los Angeles,5/14/20,901,1.065914038,0.998499126,1.13332895
Los Angeles,5/15/20,930,1.071951693,1.005408543,1.138494842
Los Angeles,5/16/20,1044,1.078219276,1.015230895,1.141207658
Los Angeles,5/17/20,671,1.084437225,1.005642338,1.163232112
Los Angeles,5/18/20,477,1.090278711,0.996572883,1.183984538
Los Angeles,5/19/20,1122,1.095449344,1.034206312,1.156692376
Los Angeles,5/20/20,1284,1.099733148,1.042371971,1.157094325
Los Angeles,5/21/20,1180,1.102972403,1.043048766,1.162896041
Los Angeles,5/22/20,1015,1.105006568,1.040336069,1.169677066
Los Angeles,5/23/20,1003,1.105649951,1.04057481,1.170725093
Los Angeles,5/24/20,933,1.104722041,1.037278179,1.172165903
Los Angeles,5/25/20,1030,1.102122669,1.038008636,1.166236702
Los Angeles,5/26/20,1804,1.097900244,1.049547632,1.146252856
Los Angeles,5/27/20,878,1.0922818,1.023150155,1.161413445
Los Angeles,5/28/20,1074,1.085667241,1.023350738,1.147983744
Los Angeles,5/29/20,1788,1.078590405,1.030450922,1.126729887
Los Angeles,5/30/20,2089,1.071640607,1.027247831,1.116033382
Los Angeles,5/31/20,1345,1.065337005,1.010175091,1.120498919
Los Angeles,6/1/20,972,1.060028931,0.995302343,1.124755519
Los Angeles,6/2/20,1150,1.055881315,0.996491,1.115271631
Los Angeles,6/3/20,1116,1.052940697,0.992736486,1.113144907
Los Angeles,6/4/20,1416,1.051213953,0.997810302,1.104617604
Los Angeles,6/5/20,1395,1.050700496,0.996909524,1.104491467
Los Angeles,6/6/20,1293,1.051387847,0.995497187,1.107278507
Los Angeles,6/7/20,1506,1.053233933,1.00140086,1.105067007
Los Angeles,6/8/20,800,1.056175691,0.984959275,1.127392108
Los Angeles,6/9/20,1178,1.060161789,1.00136272,1.118960859
Los Angeles,6/10/20,1242,1.065189113,1.007789419,1.122588807
Los Angeles,6/11/20,1811,1.071297612,1.023626769,1.118968456
Los Angeles,6/12/20,1601,1.078500128,1.027628998,1.129371258
Los Angeles,6/13/20,1547,1.086687168,1.034739745,1.138634591
Los Angeles,6/14/20,995,1.095571585,1.03053381,1.16060936
Los Angeles,6/15/20,773,1.104713623,1.030618114,1.178809131
Los Angeles,6/16/20,1293,1.113616053,1.056095216,1.17113689
Los Angeles,6/17/20,2105,1.121832303,1.076584802,1.167079803
Los Angeles,6/18/20,1038,1.129026556,1.064385262,1.193667849
Los Angeles,6/19/20,1382,1.135000887,1.078831371,1.191170403
Los Angeles,6/20/20,2027,1.139703572,1.093227902,1.186179241
Los Angeles,6/21/20,1761,1.143206911,1.093267974,1.193145847
Los Angeles,6/22/20,2545,1.145649614,1.104064439,1.187234789
Los Angeles,6/23/20,2320,1.147147909,1.103564398,1.19073142
Los Angeles,6/24/20,1228,1.147736707,1.087815794,1.207657621
Los Angeles,6/25/20,1977,1.147384559,1.100166555,1.194602562
Los Angeles,6/26/20,1765,1.146072437,1.096127655,1.196017219
Los Angeles,6/27/20,2139,1.143880796,1.098555419,1.189206174
Los Angeles,6/28/20,2523,1.141024291,1.099342607,1.182705975
Los Angeles,6/29/20,2878,1.13781965,1.098848093,1.176791207
Los Angeles,6/30/20,2757,1.134600061,1.094838864,1.174361257
Los Angeles,7/1/20,1978,1.131632984,1.084752069,1.178513898
Los Angeles,7/2/20,2160,1.129069651,1.084258108,1.173881193
Los Angeles,7/3/20,2643,1.126934219,1.086461994,1.167406444
Los Angeles,7/4/20,3187,1.125136106,1.088308978,1.161963235
Los Angeles,7/5/20,1496,1.123469551,1.069757568,1.177181534
Los Angeles,7/6/20,1577,1.121633996,1.069362366,1.173905625
Los Angeles,7/7/20,3969,1.119275616,1.086361344,1.152189887
Los Angeles,7/8/20,2465,1.116025403,1.074320719,1.157730087
Los Angeles,7/9/20,1734,1.111527437,1.061903434,1.161151439
Los Angeles,7/10/20,2620,1.105481084,1.06522039,1.145741777
Los Angeles,7/11/20,2884,1.097718621,1.059479831,1.13595741
Los Angeles,7/12/20,3307,1.088259917,1.052704525,1.12381531
Los Angeles,7/13/20,2580,1.077330709,1.037279009,1.117382408
Los Angeles,7/14/20,4178,1.065327186,1.034029402,1.09662497
Los Angeles,7/15/20,2702,1.052752731,1.014064681,1.091440782
Los Angeles,7/16/20,4459,1.040137582,1.010202324,1.07007284
Los Angeles,7/17/20,2851,1.027955393,0.99073809,1.065172695
Los Angeles,7/18/20,2722,1.016565431,0.978688045,1.054442816
Los Angeles,7/19/20,2846,1.006192032,0.969338477,1.043045586
Los Angeles,7/20/20,3158,0.996931633,0.962107283,1.031755983
Los Angeles,7/21/20,2628,0.988757905,0.950739955,1.026775855
Los Angeles,7/22/20,3197,0.981529573,0.947186689,1.015872457
Los Angeles,7/23/20,1978,0.975002662,0.931486946,1.018518379
Los Angeles,7/24/20,1909,0.968877488,0.924721678,1.013033297
Los Angeles,7/25/20,3568,0.962868937,0.930671036,0.995066838
Los Angeles,7/26/20,1670,0.956784766,0.909870459,1.003699072
Los Angeles,7/27/20,2033,0.950575378,0.90819342,0.992957336
Los Angeles,7/28/20,2614,0.944350943,0.907097161,0.981604724
Los Angeles,7/29/20,4741,0.938333862,0.910759837,0.965907888
Los Angeles,7/30/20,2489,0.932733738,0.894791509,0.970675968
Los Angeles,7/31/20,2609,0.927610008,0.890652547,0.964567468
Los Angeles,8/1/20,2212,0.922795834,0.882762967,0.962828702
Los Angeles,8/2/20,1474,0.917941953,0.869029966,0.966853941
Los Angeles,8/3/20,1621,0.912643571,0.866136869,0.959150273
Los Angeles,8/4/20,1826,0.90659418,0.862921227,0.950267132
Los Angeles,8/5/20,2298,0.899696885,0.860914938,0.938478832
Los Angeles,8/6/20,3194,0.892082771,0.859326711,0.924838832
Los Angeles,8/7/20,3061,0.884039029,0.850730101,0.917347956
Los Angeles,8/8/20,2594,0.875883424,0.839867481,0.911899368
Los Angeles,8/9/20,1767,0.867874277,0.824436579,0.911311976
Los Angeles,8/10/20,1896,0.860189729,0.818441826,0.901937633
Los Angeles,8/11/20,1384,0.852976468,0.804318135,0.901634802
Los Angeles,8/12/20,2389,0.846409214,0.809516644,0.883301783
Los Angeles,8/13/20,1942,0.840700742,0.799920207,0.881481277
Los Angeles,8/14/20,2554,0.836055887,0.800593821,0.871517954
Los Angeles,8/15/20,2069,0.832585387,0.793267426,0.871903348
Los Angeles,8/16/20,1188,0.830249825,0.778435121,0.882064529
Los Angeles,8/17/20,1181,0.82886377,0.776939132,0.880788408
Los Angeles,8/18/20,900,0.828169818,0.768713871,0.887625764
Los Angeles,8/19/20,1796,0.827928346,0.785845988,0.870010705
Los Angeles,8/20/20,1519,0.827962698,0.782202977,0.87372242
Los Angeles,8/21/20,1708,0.828151101,0.784992461,0.871309741
Los Angeles,8/22/20,1608,0.828380641,0.783894077,0.872867206
Los Angeles,8/23/20,1033,0.828525506,0.773016975,0.884034037
Los Angeles,8/24/20,1198,0.828463457,0.776920983,0.880005932
Los Angeles,8/25/20,884,0.828130254,0.768140063,0.888120445
Los Angeles,8/26/20,1609,0.827569863,0.783118874,0.872020851
Los Angeles,8/27/20,1600,0.826937227,0.78237843,0.871496024
Los Angeles,8/28/20,1472,0.826452485,0.780010339,0.872894632
Los Angeles,8/29/20,1298,0.826330895,0.776877403,0.875784386
Los Angeles,8/30/20,993,0.826751657,0.77019675,0.883306563
Los Angeles,8/31/20,1019,0.827870428,0.772003919,0.883736938
Los Angeles,9/1/20,753,0.829868183,0.764800616,0.89493575
Los Angeles,9/2/20,1414,0.832986061,0.785414028,0.880558093
Los Angeles,9/3/20,1064,0.837503951,0.782514399,0.892493503
Los Angeles,9/4/20,1408,0.843663224,0.795685374,0.891641074
Los Angeles,9/5/20,1135,0.851558998,0.797872268,0.905245728
Los Angeles,9/6/20,792,0.861067331,0.796440416,0.925694245
Los Angeles,9/7/20,487,0.871851142,0.78892068,0.954781604
Los Angeles,9/8/20,420,0.883451043,0.793558443,0.973343642
Los Angeles,9/9/20,618,0.895414333,0.820808106,0.970020559
Los Angeles,9/10/20,1165,0.90738455,0.852684217,0.962084884
Los Angeles,9/11/20,1042,0.919106257,0.860895103,0.977317411
Los Angeles,9/12/20,1110,0.930354554,0.873610558,0.987098551
Los Angeles,9/13/20,809,0.940868005,0.874026345,1.007709665
Los Angeles,9/14/20,671,0.950342073,0.876579538,1.024104609
Los Angeles,9/15/20,393,0.958500266,0.861704366,1.055296166
Los Angeles,9/16/20,1099,0.965197372,0.907112056,1.023282687
Los Angeles,9/17/20,1123,0.970475268,0.912857091,1.028093444
Los Angeles,9/18/20,1245,0.974528421,0.919691918,1.029364924
Los Angeles,9/19/20,1301,0.977600093,0.92387228,1.031327906
Los Angeles,9/20/20,980,0.979887803,0.917910547,1.04186506
Los Angeles,9/21/20,649,0.981510151,0.905287811,1.057732491
Los Angeles,9/22/20,687,0.982560509,0.908436562,1.056684456
Los Angeles,9/23/20,1200,0.983187067,0.927084242,1.039289893
Los Angeles,9/24/20,1081,0.983628016,0.924504548,1.042751484
Los Angeles,9/25/20,1361,0.984166622,0.931460317,1.036872926
Los Angeles,9/26/20,1213,0.985031559,0.929177854,1.040885264
Los Angeles,9/27/20,813,0.986319385,0.918050813,1.054587957
Los Angeles,9/28/20,654,0.987982714,0.911802342,1.064163087
Los Angeles,9/29/20,829,0.989893523,0.922164586,1.057622459
Los Angeles,9/30/20,1015,0.991921047,0.930648942,1.053193152
Los Angeles,10/1/20,1072,0.993969633,0.934287212,1.053652053
Los Angeles,10/2/20,1282,0.995958127,0.941327802,1.050588452
Los Angeles,10/3/20,985,0.997776791,0.935395286,1.060158295
Los Angeles,10/4/20,927,0.999283961,0.934931987,1.063635936
Los Angeles,10/5/20,377,1.000366512,0.899402587,1.101330437
Los Angeles,10/6/20,914,1.001046485,0.936181337,1.065911633
Los Angeles,10/7/20,1589,1.001561473,0.952353632,1.050769314
Los Angeles,10/8/20,1220,1.002345288,0.9461647,1.058525875
Los Angeles,10/9/20,1244,1.003913962,0.948234425,1.0595935
Los Angeles,10/10/20,1256,1.006728522,0.951237983,1.062219061
Los Angeles,10/11/20,970,1.011097384,0.947817134,1.074377635
Los Angeles,10/12/20,847,1.017135833,0.949214642,1.085057023
Los Angeles,10/13/20,768,1.024764282,0.953168272,1.096360292
Los Angeles,10/14/20,1266,1.033714187,0.977707393,1.089720982
Los Angeles,10/15/20,1167,1.043503306,0.984893714,1.102112897
Los Angeles,10/16/20,1039,1.053406531,0.990997519,1.115815544
Los Angeles,10/17/20,914,1.062473878,0.995648256,1.129299499
Los Angeles,10/18/20,315,1.069653292,0.95543829,1.183868294
Los Angeles,10/19/20,915,1.074046141,1.006894315,1.141197966
Los Angeles,10/20/20,643,1.075189839,0.995041591,1.155338087
Los Angeles,10/21/20,477,1.073273109,0.980300941,1.166245277
Los Angeles,10/22/20,3579,1.069148446,1.035272201,1.103024691
Los Angeles,10/23/20,2756,1.064093146,1.025580141,1.102606151
Los Angeles,10/24/20,2116,1.059407128,1.015550942,1.103263313
Los Angeles,10/25/20,823,1.056054653,0.985844399,1.126264907
Los Angeles,10/26/20,854,1.054544613,0.98566974,1.123419486
Los Angeles,10/27/20,1463,1.055015949,1.002382164,1.107649733
Los Angeles,10/28/20,1292,1.057396351,1.001324503,1.113468199
Los Angeles,10/29/20,1701,1.061501499,1.012538801,1.110464197
Los Angeles,10/30/20,1257,1.067069535,1.009962991,1.124176078
Los Angeles,10/31/20,1291,1.073773094,1.017246834,1.130299353
Los Angeles,11/1/20,1572,1.081243871,1.029840378,1.132647364
Los Angeles,11/2/20,1405,1.089124713,1.034554244,1.143695181
Los Angeles,11/3/20,1150,1.097123972,1.036584875,1.157663068
Los Angeles,11/4/20,1781,1.105065671,1.056243278,1.153888063
Los Angeles,11/5/20,2108,1.112902946,1.067867934,1.157937958
Los Angeles,11/6/20,2093,1.120675911,1.075322254,1.166029567
Los Angeles,11/7/20,2321,1.128433074,1.085215818,1.171650331
Los Angeles,11/8/20,2233,1.13615011,1.091939113,1.180361106
Los Angeles,11/9/20,1418,1.143697176,1.088033207,1.199361145
Los Angeles,11/10/20,2252,1.150862088,1.106553883,1.195170294
Los Angeles,11/11/20,2091,1.157417464,1.111304328,1.203530601
Los Angeles,11/12/20,2486,1.163180722,1.120784255,1.205577188
Los Angeles,11/13/20,2417,1.168045782,1.124958589,1.211132975
Los Angeles,11/14/20,3685,1.171979097,1.137025028,1.206933167
Los Angeles,11/15/20,3010,1.174998899,1.136273847,1.213723952
Los Angeles,11/16/20,2785,1.177167768,1.136871661,1.217463875
Los Angeles,11/17/20,2182,1.178615243,1.133062435,1.224168051
Los Angeles,11/18/20,3813,1.179591889,1.145118104,1.214065675
Los Angeles,11/19/20,4896,1.180484858,1.150050371,1.210919344
Los Angeles,11/20/20,4225,1.181775175,1.148995054,1.214555295
Los Angeles,11/21/20,4421,1.183939187,1.151864613,1.216013761
Los Angeles,11/22/20,2651,1.187360702,1.145880303,1.2288411
Los Angeles,11/23/20,6116,1.192283288,1.164917219,1.219649357
Los Angeles,11/24/20,3502,1.198780627,1.162517254,1.235043999
Los Angeles,11/25/20,4190,1.206734084,1.173471563,1.239996604
Los Angeles,11/26/20,4952,1.215827963,1.185116388,1.246539538
Los Angeles,11/27/20,4420,1.225574503,1.192937142,1.258211864
Los Angeles,11/28/20,3211,1.235376642,1.196931999,1.273821284
Los Angeles,11/29/20,4953,1.24462061,1.213550657,1.275690562
Los Angeles,11/30/20,5077,1.252773458,1.221984931,1.283561986
Los Angeles,12/1/20,7481,1.259456032,1.234024771,1.284887292
Los Angeles,12/2/20,5789,1.264460782,1.235493543,1.29342802
Los Angeles,12/3/20,7696,1.267731151,1.242575404,1.292886899
Los Angeles,12/4/20,8713,1.269317973,1.24566109,1.292974856
Los Angeles,12/5/20,8825,1.269322083,1.245815759,1.292828406
Los Angeles,12/6/20,10444,1.267833331,1.246238302,1.28942836
Los Angeles,12/7/20,8029,1.26489226,1.240291294,1.289493226
Los Angeles,12/8/20,8448,1.260491753,1.236550373,1.284433133
Los Angeles,12/9/20,8950,1.254614799,1.231408825,1.277820773
Los Angeles,12/10/20,12646,1.247276555,1.227811264,1.266741847
Los Angeles,12/11/20,13737,1.23852629,1.219915587,1.257136994
Los Angeles,12/12/20,11237,1.228423764,1.207930787,1.248916742
Los Angeles,12/13/20,12622,1.217032987,1.197786863,1.236279112
Los Angeles,12/14/20,7244,1.204465783,1.179192345,1.22973922
Los Angeles,12/15/20,11054,1.190964131,1.170619677,1.211308584
Los Angeles,12/16/20,22236,1.176943095,1.16268354,1.191202649
Los Angeles,12/17/20,14320,1.16293857,1.145275605,1.180601535
Los Angeles,12/18/20,16405,1.149474122,1.133067529,1.165880715
Los Angeles,12/19/20,13652,1.136928666,1.119042156,1.154815176
Los Angeles,12/20/20,13313,1.125477882,1.107456508,1.143499256
Los Angeles,12/21/20,11183,1.115110899,1.095538796,1.134683003
Los Angeles,12/22/20,12708,1.105680642,1.087398201,1.123963083
Los Angeles,12/23/20,16427,1.096981549,1.080964638,1.11299846
Los Angeles,12/24/20,13345,1.088801792,1.071097698,1.106505885
Los Angeles,12/25/20,0,NA,NA,NA
Los Angeles,12/26/20,29174,1.073395227,1.061506342,1.085284113
Los Angeles,12/27/20,13387,1.066045838,1.048555185,1.083536492
Los Angeles,12/28/20,13513,1.058900964,1.041550466,1.076251463
Los Angeles,12/29/20,12769,1.05188864,1.034099003,1.069678277
Los Angeles,12/30/20,10031,1.044890666,1.024886316,1.064895017
Los Angeles,12/31/20,14503,1.037772255,1.021192283,1.054352227
Los Angeles,1/1/21,19980,1.030393665,1.016318091,1.044469239
Los Angeles,1/2/21,15628,1.022571144,1.006716446,1.038425841
Los Angeles,1/3/21,12436,1.014031348,0.996332341,1.031730354
